Time,y2j507-FI-11005,y2j507-FI-11703,y2j507-FI-11704,y2j507-FI-11803,y2j507-FI-11804,y2j507-FI-13801A,y2j507-FI-13801B,y2j507-FIC-11001A,y2j507-FIC-11001AMV,y2j507-FIC-11001B,y2j507-FIC-11001BMV,y2j507-FIC-11001C,y2j507-FIC-11001CMV,y2j507-FIC-11002A,y2j507-FIC-11002AMV,y2j507-FIC-11002B,y2j507-FIC-11002BMV,y2j507-FIC-11002C,y2j507-FIC-11002CMV,y2j507-FIC-11003A,y2j507-FIC-11003AMV,y2j507-FIC-11003B,y2j507-FIC-11003BMV,y2j507-FIC-11003C,y2j507-FIC-11003CMV,y2j507-FIC-11004A,y2j507-FIC-11004AMV,y2j507-FIC-11004B,y2j507-FIC-11004BMV,y2j507-FIC-11004C,y2j507-FIC-11004CMV,y2j507-FIC-11101A,y2j507-FIC-11101AMV,y2j507-FIC-11101B,y2j507-FIC-11101BMV,y2j507-FIC-11101C,y2j507-FIC-11101CMV,y2j507-FIC-11102A,y2j507-FIC-11102AMV,y2j507-FIC-11102B,y2j507-FIC-11102BMV,y2j507-FIC-11102C,y2j507-FIC-11102CMV,y2j507-FIC-11103A,y2j507-FIC-11103AMV,y2j507-FIC-11103B,y2j507-FIC-11103BMV,y2j507-FIC-11103C,y2j507-FIC-11103CMV,y2j507-FIC-11104A,y2j507-FIC-11104AMV,y2j507-FIC-11104B,y2j507-FIC-11104BMV,y2j507-FIC-11104C,y2j507-FIC-11104CMV,y2j507-FIC-12804,y2j507-FICA-11001,y2j507-FICA-11001MV,y2j507-FICA-11002,y2j507-FICA-11002MV,y2j507-FICA-11003,y2j507-FICA-11003MV,y2j507-FICA-11004,y2j507-FICA-11004MV,y2j507-FICA-11101,y2j507-FICA-11101MV,y2j507-FICA-11102,y2j507-FICA-11102MV,y2j507-FICA-11103,y2j507-FICA-11103MV,y2j507-FICA-11104,y2j507-FICA-11104MV,y2j507-FIQ-11401,y2j507-FIQ-11402,y2j507-FIQ-11402A,y2j507-FIQ-11402B,y2j507-FIQ-11402SUM,y2j507-FIQ-11501,y2j507-FIQ-11502,y2j507-FIQ-11601,y2j507-FIQ-11602,y2j507-FIQ-13803APV,y2j507-FIQ-13803ASUM,y2j507-FIQ-13803BPV,y2j507-FIQ-13803BSUM
2018-04-06 22:00:00,314.123,0.002,-0.001,1.325,0.002,4.575,4.771,55.122,40.95,220.207,46.745,55.093,44.793,54.814,42.344,220.33,57.443,55.215,22.144,55.02,6.568,218.894,41.499,54.961,45.375,55.084,54.009,220.755,47.939,55.091,40.271,54.769,65.436,220.062,52.334,54.707,27.368,55.054,21.956,236.829,27.027,54.999,37.236,89.418,0,219.794,52.799,55.112,48.239,54.909,44.375,253.806,57.497,54.966,71.078,10.002,38.846,27.012,42.542,40.1,39.993,24.943,40.918,41.402,39.797,36.677,38.984,22.582,37.002,34.179,36.04,23.853,1.496,3.451,1.663,1.788,570.666,1455.1,1463.539,1375.807,1416.926,2.486,5880.363,2.186,7119.354
2018-04-06 23:00:00,314.508,0.002,-0.001,1.328,0.002,4.481,4.906,55.2,42.703,219.993,47.25,55.084,45.842,54.61,43.014,220.295,57.845,55.044,23.405,55.048,7.763,220.201,42.291,55.086,45.553,54.934,54.53,219.166,48.726,55.227,41.247,54.96,66.138,220.913,52.542,55.082,28.179,54.852,22.553,232.473,27.027,55.049,38.132,87.734,0,219.626,52.888,54.67,48.851,55.105,44.855,246.909,57.497,54.967,71.387,9.989,39.232,27.012,42.598,40.1,39.892,25.224,40.967,40.44,39.869,36.677,38.957,22.622,36.983,32.722,36.01,24.491,1.521,3.438,1.684,1.754,574.129,1503.077,1483.379,1396.284,1440.064,2.581,5882.95,2.403,7121.694
2018-04-07 00:00:00,313.936,0.002,-0.001,1.334,0.002,4.481,4.771,55.231,42.433,220.193,46.828,55.077,45.67,55.631,41.963,220.08,57.453,55.085,23.065,54.969,7.587,220.008,41.915,55.286,45.592,55.311,54.626,220.085,48.616,55.047,41.035,55.353,66.357,219.976,52.497,55.05,28.038,55.035,22.42,233.099,27.027,55.167,37.598,88.01,0,219.608,53.064,54.743,48.768,55.04,44.813,247.246,57.497,55.484,71.409,10.014,39.295,27.012,42.427,40.1,39.888,25.078,40.82,40.459,40.146,36.677,38.951,19.625,37.011,32.053,35.397,25.899,1.525,3.504,1.69,1.814,577.625,1519.937,1493.278,1413.528,1447.123,2.575,5885.499,2.194,7124.002
2018-04-07 01:00:00,315.672,0.002,-0.001,1.339,0.002,4.5,5.029,55.019,43.678,219.957,47.523,54.96,45.925,55.454,34.218,220.633,58.11,55.414,23.71,55.058,8.625,220.378,42.312,54.983,45.995,54.801,48.516,220.492,48.743,54.982,41.832,55.477,66.695,219.731,53.013,55.241,28.458,54.903,22.918,229.635,27.027,54.753,38.412,86.828,0,220.833,53.353,54.846,49.326,55.034,45.202,241.7,57.497,55.048,71.464,10.007,39.401,27.012,42.949,40.1,40.112,24.996,41.091,40.904,40.174,36.677,39.026,20.423,37.069,33.177,35.851,25.231,1.546,3.566,1.744,1.822,581.145,1555.802,1516.921,1437.275,1474.624,2.555,5888.093,2.174,7126.422
2018-04-07 02:00:00,316.232,0.002,-0.001,1.343,0.002,4.62,4.927,55.231,42.278,220.233,46.549,55.126,45.385,54.946,42.451,219.916,57.556,54.886,22.777,54.627,7.229,220.399,42.418,54.928,47.848,54.563,53.93,219.778,48.417,55.124,40.823,54.789,65.631,221.005,52.628,55.325,27.938,55.057,22.36,234.267,27.027,54.941,37.347,88.681,0,219.559,52.582,55.098,48.833,55.023,44.627,247.258,57.497,54.975,71.304,9.982,39.25,27.012,42.913,40.1,40.238,24.933,41.147,41.374,40.238,36.677,39.327,18.594,37.123,31.55,36.006,24.221,1.586,3.495,1.703,1.792,584.679,1538.166,1490.578,1413.762,1462.52,2.597,5890.682,2.421,7128.851
2018-04-07 03:00:00,314.943,0.002,-0.001,1.354,0.002,4.494,4.973,55.141,42.077,219.849,47.199,55.145,45.37,54.991,42.929,219.924,57.789,55.248,22.782,55.287,8.13,220.522,41.85,54.949,46.536,54.013,54.107,218.704,48.17,55.007,40.846,54.852,66.023,219.603,52.6,55.015,28.017,55.15,22.35,233.684,27.027,55.025,37.945,88.327,0,219.621,53.003,54.863,48.785,54.86,44.604,244.837,57.497,54.999,71.283,9.998,38.828,27.012,42.946,40.1,39.85,25.033,40.83,40.422,40.448,36.677,39.018,18.652,37.066,32.544,35.958,26.848,1.631,3.468,1.683,1.785,588.182,1531.051,1501.66,1416.357,1452.598,2.683,5893.253,2.581,7131.346
2018-04-07 04:00:00,314.42,0.002,-0.001,1.356,0.002,4.528,5.146,55.136,42.931,219.276,47.281,54.921,45.936,55.246,42.649,219.773,57.971,55.017,23.336,55.868,14.46,220.041,42.007,54.991,45.943,55.311,45.827,220.132,48.543,54.97,41.627,54.811,66.643,220.349,52.656,55.091,28.22,55.031,22.471,231.613,27.027,54.984,38.336,87.561,0,219.839,53.175,55.052,49.417,54.912,44.971,240.61,57.497,55.253,71.487,9.983,39.17,27.012,41.356,40.1,39.752,25.202,41.01,40.65,40.821,36.677,39.093,19.034,37.195,33.164,36.022,26.371,1.689,3.449,1.698,1.751,591.672,1398.397,1481.7,1395.011,1439.01,2.411,5895.794,2.506,7133.856
2018-04-07 05:00:00,312.946,0.002,-0.001,1.356,0.002,4.642,5.29,55.476,42.751,218.652,47.215,55.101,45.533,55.049,42.754,219.001,57.814,55.037,23.405,54.89,8.86,220.385,42.094,55.024,45.806,55,46.658,221.769,48.434,55.052,41.327,55.776,66.359,220.286,52.675,54.994,28.192,55.078,22.563,231.913,27.027,54.519,37.835,87.951,0,219.502,53.138,55.268,49.029,54.902,44.818,240.932,57.497,54.812,71.452,10.021,38.818,27.012,41.422,40.1,39.857,24.994,40.704,40.309,40.83,36.677,39.037,20.075,36.496,32.537,35.782,26.07,1.668,3.427,1.668,1.758,595.116,1427.444,1455.989,1361.96,1413.988,2.659,5898.413,2.948,7136.492
2018-04-07 06:00:00,313.452,0.002,-0.001,1.364,0.002,4.499,5.238,55.176,40.852,221.225,46.361,54.919,44.964,54.91,42.529,220.01,57.216,55.05,22.719,55.1,7.477,220.058,41.712,55.031,45.112,54.64,53.521,219.94,48.262,54.972,40.354,54.714,65.804,219.989,52.439,54.711,27.852,55.031,22.084,235.598,27.027,54.918,37.346,89.16,0,219.777,52.677,55.178,48.551,54.981,44.528,245.938,57.497,54.836,71.232,9.979,38.693,27.012,41.462,40.1,40.001,24.856,40.641,41.433,40.886,36.677,38.983,20.542,37.031,33.073,35.755,23.992,1.619,3.407,1.651,1.756,598.539,1489.265,1450.404,1380.633,1420.17,2.585,5901.014,2.567,7139.157
2018-04-07 07:00:00,314.232,0.002,-0.001,1.394,0.002,4.534,5.127,54.953,43.32,219.685,47.386,54.838,46.324,55.087,43.142,220.47,58.37,54.973,23.628,55.194,8.755,220.058,42.398,54.889,46.151,54.988,42.036,219.59,48.994,54.968,41.963,54.619,66.804,219.285,52.908,54.938,28.452,54.926,22.815,229.97,27.027,54.977,38.219,86.973,0,219.896,53.374,55.229,49.143,55.012,45.088,238.896,57.497,55.015,71.526,9.974,38.86,27.012,41.155,40.1,40.062,24.843,41.048,40.259,41.379,36.677,39,22.983,36.931,32.447,35.801,24.997,1.629,3.449,1.666,1.783,601.982,1423.849,1482.185,1412.776,1434.621,2.598,5903.619,2.308,7141.669
2018-04-07 08:00:00,314.386,0.002,-0.001,1.385,0.002,4.345,4.96,54.785,42.063,220.34,47.175,54.641,45.865,55.3,42.844,219.444,57.873,54.862,23.05,54.58,7.64,219.182,42.186,55.012,46.001,54.869,41.673,219.085,48.566,54.771,41.269,54.274,66.194,220.002,52.703,54.807,28.003,55.122,22.385,232.411,27.027,54.884,38.102,87.505,0,220.738,53.319,54.518,49.047,54.722,44.769,245.823,57.497,54.664,71.11,9.979,38.331,27.012,41.572,40.1,40.125,25.066,40.86,41.147,41.354,36.677,38.996,19.548,37.112,34.208,36.026,24.015,1.569,3.565,1.734,1.832,605.466,1503.378,1506.457,1434.798,1458.643,2.432,5906.156,2.308,7143.999
2018-04-07 09:00:00,312.896,0.002,-0.001,1.334,0.002,4.519,4.896,55.032,42.252,219.625,47.24,54.853,45.506,55.05,43.156,219.503,57.989,54.846,23.252,54.907,7.825,219.789,41.931,55.046,46.214,55.315,42.151,219.154,48.572,54.887,41.438,55.798,66.103,220.414,52.614,54.975,28.197,55.136,22.286,232.215,27.027,54.96,38.253,87.786,0,219.764,53.324,54.916,48.805,54.815,44.859,251.683,57.497,55.054,71.479,9.979,38.008,27.012,41.468,40.1,39.339,25.083,40.526,40.93,40.861,36.677,38.845,23.708,37.48,34.438,36.369,26.398,1.53,3.365,1.659,1.705,608.948,1392.994,1436.727,1407.564,1470.2,2.467,5908.469,2.247,7146.363
2018-04-07 10:00:00,315.355,0.002,-0.001,1.327,0.002,4.236,4.339,55.171,43.114,220.457,47.537,55.129,46.235,54.538,42.547,219.202,58.206,54.997,23.616,54.967,8.198,220.416,42.264,55.011,46.446,55.23,42.431,220.421,48.499,55,41.726,55.813,66.472,220.684,52.82,54.952,28.479,55.017,22.791,230.383,27.027,54.943,38.276,87.287,0,219.882,53.207,55.122,49.2,55.012,44.967,253.355,57.497,55.054,71.476,9.996,38.796,27.012,41.643,40.1,38.878,24.301,40.952,40.622,40.399,36.677,39.031,21.375,38.6,34.295,37.057,27.149,1.487,3.314,1.603,1.712,612.336,1432.285,1389.402,1350.458,1440.407,2.224,5910.793,1.984,7148.594
2018-04-07 11:00:00,313.658,0.002,-0.001,1.354,0.002,4.331,4.343,55.256,40.614,219.15,46.734,54.921,44.883,54.359,42.563,220.37,57.202,54.844,22.442,55.047,6.857,219.579,41.756,55.167,45.406,55.197,43.054,220.296,48.145,55.022,40.303,55.043,65.551,220.174,52.167,54.93,27.551,54.956,22.111,236.284,27.027,54.919,37.214,89.576,0,220.478,52.686,55.058,48.862,54.952,44.427,262.479,57.497,55.01,70.999,10.003,38.078,27.012,41.421,40.1,38.711,24.986,40.832,41.314,40.086,36.677,39.073,22.649,38.5,34.548,36.956,26.062,1.404,3.389,1.656,1.733,615.698,1445.297,1385.916,1373.197,1451.266,2.216,5912.99,2.195,7150.608
2018-04-07 12:00:00,312.861,0.002,-0.001,1.389,0.002,4.311,4.622,54.991,41.158,219.592,46.779,54.913,45.134,54.853,42.749,220.249,57.343,55.01,22.139,55.055,6.554,219.866,41.88,55.013,45.304,54.851,44.561,220.198,48.008,54.952,40.417,54.93,65.46,219.875,52.291,54.978,27.533,54.995,22.201,236.29,27.027,54.919,37.283,89.27,0,219.884,52.779,55.006,48.633,55.02,44.289,261.864,57.497,54.937,70.971,9.981,37.819,27.012,41.759,40.1,38.158,24.999,40.69,40.969,39.783,36.677,39.014,20.67,38.41,34.192,37.228,26.381,1.178,3.379,1.656,1.723,619.078,1446.171,1386.64,1372.725,1425.468,2.208,5915.168,2.048,7152.679
2018-04-07 13:00:00,313.487,0.002,-0.001,1.399,0.002,4.347,4.296,55.434,43.742,220.761,47.204,55.303,45.721,53.916,42.507,220.507,57.921,55.053,23.342,55.117,7.798,220.557,42.27,55.296,46.13,55.15,49.095,220.722,48.664,55.114,41.588,54.472,66.023,221.016,52.839,55.435,28.442,54.71,22.759,231.104,27.027,55.227,38.234,87.376,0,220.158,53.115,54.957,49.532,54.668,44.951,253.602,57.497,55.178,71.387,10.01,37.605,27.012,42.05,40.1,38.586,24.643,40.483,39.892,39.646,36.677,39.028,20.057,38.774,34.91,37.316,25.294,1.251,3.395,1.646,1.748,622.465,1388.75,1415.89,1368.299,1488.039,2.336,5917.371,1.902,7154.684
2018-04-07 14:00:00,315.554,0.002,-0.002,1.42,0.002,4.49,4.59,55.193,41.697,220.416,46.619,54.9,45.143,55.076,42.306,220.57,57.559,55.02,22.653,55.17,6.891,220.122,41.976,55.015,46.277,54.942,53.67,220.148,48.162,55.243,40.833,54.817,65.299,220.166,52.315,54.968,27.882,55.119,22.105,235.078,27.027,55.444,37.586,89.181,0,219.917,53.095,55.242,48.484,55.077,44.29,257.389,57.497,54.855,71.277,10.001,37.768,27.012,42.086,40.1,38.712,24.702,40.517,39.363,40.883,36.677,39.142,19.421,39.013,32.827,37.434,26.658,1.225,3.481,1.727,1.755,625.882,1420.462,1426.755,1426.691,1483.34,2.041,5919.559,2.133,7156.713
2018-04-07 15:00:00,315.428,0.002,-0.002,1.437,0.002,4.26,4.382,54.915,41.344,219.896,46.816,54.821,45.605,55.114,42.348,220.167,57.686,54.995,22.556,55.088,6.964,219.843,42.234,54.978,45.165,55.032,49.752,220.102,48.321,54.982,40.839,55.409,65.07,220.041,52.398,55.201,27.641,54.886,22.299,234.694,27.027,54.947,37.807,88.8,0,219.808,52.889,55.111,48.582,54.896,44.308,256.064,57.497,55.465,71.23,9.991,37.401,27.012,42.059,40.1,39.009,24.715,40.89,40.541,40.872,36.677,38.669,22.912,39.145,34.113,37.381,26.159,1.227,3.532,1.721,1.811,629.34,1489.352,1443.266,1461.8,1531.99,2.257,5921.69,2.081,7158.693
2018-04-07 16:00:00,315.782,0.002,-0.002,1.462,0.002,4.351,4.559,54.755,43.156,224.279,47.459,54.958,46.564,55.054,43.173,221.284,58.442,54.732,23.976,55.132,8.428,220.621,42.402,55.09,47.138,54.529,42.913,219.068,49.008,54.802,42.082,55.194,66.516,220.387,52.972,54.938,28.759,55.081,23.067,228.768,27.027,54.989,38.691,86.154,0,220.087,53.248,54.729,49.734,54.832,45.142,249.149,57.497,54.969,71.671,10.01,37.553,27.012,42.538,40.1,38.735,24.628,40.398,40.952,41.115,36.478,38.923,24.623,39.027,32.98,37.492,25.654,1.248,3.438,1.643,1.795,632.856,1510.065,1461.339,1484.618,1532.083,2.24,5923.909,2.191,7160.813
2018-04-07 17:00:00,319.483,0.002,-0.002,1.456,0.002,4.386,4.363,54.995,41.345,221.074,47.033,54.927,46.087,55.295,42.116,219.45,57.993,55.087,23.175,55.125,7.749,220.308,42.124,54.939,46.343,54.998,42.793,218.99,48.82,54.851,41.416,55.186,66.177,220.178,52.523,55.023,28.063,54.978,22.683,232.408,27.027,55.137,38.087,87.987,0,220.272,52.933,54.895,49.466,54.949,44.674,255.58,57.497,55.503,71.565,10.016,40.31,27.012,42.408,40.1,38.792,24.556,40.662,40.31,40.655,36.177,39.12,25.567,40.014,35.599,37.52,26.632,1.222,3.541,1.714,1.826,636.416,1532.81,1457.727,1467.585,1534.379,2.307,5926.178,2.231,7162.903
2018-04-07 18:00:00,318.582,0.002,-0.002,1.459,0.002,4.475,4.652,55.262,40.673,219.745,47.334,55.022,45.285,54.614,41.958,220.611,57.537,54.883,22.92,54.909,7.282,219.502,42.033,55.063,45.892,54.957,43.043,220.654,48.136,55.846,42.063,55.001,65.747,219.961,52.348,54.979,27.887,54.932,22.39,234.38,27.027,55.077,37.752,88.773,0,220.146,52.934,55.23,48.799,55.001,44.3,259.358,57.497,55.089,71.253,9.988,39.219,27.012,42.674,40.1,39.072,24.515,40.642,39.069,40.482,36.177,38.882,19.036,40.054,36.214,37.558,25.948,1.175,3.582,1.753,1.829,639.981,1545.873,1447.854,1513.025,1549.811,2.441,5928.548,2.088,7164.837
2018-04-07 19:00:00,320.732,0.002,-0.002,1.3,0.002,4.345,4.519,55.067,43.438,219.881,47.231,54.904,45.604,54.836,41.973,220.457,57.832,55.067,23.383,55.087,8.239,219.778,42.094,55.019,45.801,55.122,42.009,219.439,48.838,56.147,41.802,54.373,66.023,220.696,52.82,55.154,28.27,54.869,22.573,231.366,27.027,55.006,38.237,87.615,0,219.853,53.118,55.128,49.552,55.02,44.783,252.723,57.497,54.874,71.342,9.971,39.371,27.012,42.195,40.1,38.674,24.684,40.407,39.231,42.894,32.183,38.946,20.321,40.454,35.521,37.786,26.96,1.216,3.699,1.839,1.86,643.618,1520.874,1449.647,1524.527,1572.675,2.42,5930.912,1.904,7166.778
2018-04-07 20:00:00,312.922,0.002,-0.002,1.282,0.002,4.451,4.277,55.002,43.103,219.772,47.271,54.804,45.532,55.325,37.048,220.306,57.8,54.903,22.983,54.936,7.413,219.628,42.063,54.902,45.781,54.897,41.658,219.22,48.538,54.843,41.275,55.218,66.019,219.977,52.536,54.943,27.934,54.854,22.525,232.554,27.027,54.848,38.01,88.026,0,219.512,52.949,54.839,49.223,54.761,44.729,247.356,57.497,54.858,71.07,10.004,37.035,25.512,41.957,40.1,38.972,24.636,41.062,39.941,36.82,29.977,38.352,20.32,41.012,36.719,37.711,27.097,1.317,3.435,1.658,1.777,647.143,1432.846,1417.191,1357.255,1543.242,2.524,5933.448,2.341,7168.87
2018-04-07 21:00:00,313.482,0.002,-0.002,1.304,0.002,4.399,4.882,55.137,43.694,220.525,46.853,54.964,45.48,54.962,34.524,220.107,57.557,55.176,22.781,55.106,7.469,220.188,42.055,55.163,45.53,55.11,41.831,220.539,48.371,54.948,41.185,55.343,66.101,220.017,52.473,55.024,27.913,55.055,22.223,232.382,27.027,54.75,38.035,88.021,0,220.491,52.924,54.694,49.294,54.924,44.529,241.766,57.497,54.947,71.237,10.002,36.265,25.512,41.961,40.1,39.259,24.793,41.302,40.103,37.348,31.577,38.405,20.675,41.094,33.822,37.847,26.924,1.37,3.401,1.685,1.716,650.561,1429.898,1405.736,1336.963,1527.19,2.442,5935.989,2.132,7170.94
2018-04-07 22:00:00,314.066,0.002,-0.002,1.333,0.002,4.49,4.963,55.076,44.024,220.192,47.07,55.06,45.567,55.296,34.999,220.203,57.957,55.097,23.396,55.165,8.38,220.058,42.338,55.106,45.842,54.925,41.898,220.253,48.8,55.039,41.55,54.441,66.265,219.281,52.735,55.012,28.234,55.146,22.572,231.144,27.027,55.121,37.848,87.795,0,219.071,53.166,55.126,49.205,55.116,44.782,237.137,57.497,55.001,71.131,9.995,36.488,25.512,42.2,40.1,39.101,24.7,40.785,40.573,38.674,31.877,38.282,23.106,40.96,36.018,37.576,28.276,1.402,3.397,1.662,1.735,653.973,1424.206,1396.457,1378.415,1531.078,2.503,5938.494,2.233,7173.048
2018-04-07 23:00:00,314.807,0.002,-0.002,1.34,0.002,4.388,5.123,55.162,44.744,218.428,47.282,54.733,46.249,54.831,35.085,220.493,58.07,54.821,23.841,54.817,8.559,219.437,42.55,54.762,46.695,54.929,42.156,219.264,49.087,54.907,42.109,54.871,66.506,219.662,52.945,55.069,28.359,54.745,22.814,229.127,27.027,54.829,38.355,86.831,0,219.505,53.246,55.495,49.695,54.857,45.05,231.943,57.497,54.875,71.283,9.993,36.711,25.512,42.075,40.1,38.85,24.627,40.973,40.104,38.934,31.877,38.452,21.104,40.945,35.015,37.868,25.21,1.42,3.498,1.69,1.808,657.437,1477.719,1449.293,1406.953,1562.365,2.558,5940.926,2.487,7175.442
2018-04-08 00:00:00,314.148,0.002,-0.001,1.355,0.002,4.414,4.986,55.112,44.695,220.405,47.808,54.935,46.3,55.154,34.544,219.99,58.045,54.992,23.619,54.912,8.678,219.341,42.581,55.269,46.587,55.104,42.212,218.639,48.939,54.974,42.02,55.436,66.855,220.038,52.943,54.985,28.489,55.085,22.737,229.355,27.027,55.081,38.405,87.03,0,219.448,53.279,54.955,49.78,54.971,44.98,231.054,57.497,54.726,71.048,10.006,36.742,25.512,41.719,40.1,38.771,24.875,41.012,40.041,38.156,31.877,38.769,18.93,41.194,35.197,37.785,25.943,1.425,3.611,1.748,1.863,660.985,1491.865,1480.185,1423.724,1587.98,2.584,5943.336,2.252,7177.75
2018-04-08 01:00:00,314.849,0.002,-0.001,1.354,0.002,4.462,5.04,55.024,44.006,214.88,47.618,55.027,45.859,54.964,34.667,219.882,58.154,55.005,23.321,55.026,8.398,219.956,42.338,54.795,45.965,54.954,42.095,220.315,49.009,54.951,41.387,55.292,66.081,219.568,52.642,54.841,28.063,54.897,22.526,230.85,27.027,54.944,38.344,87.699,0,219.858,53.282,54.792,48.799,55.031,44.664,232.618,57.497,54.98,71.343,10.01,38.259,25.512,41.546,40.1,39.234,24.962,40.924,40.972,37.813,31.877,38.437,19.259,40.928,35.268,37.709,26.182,1.453,3.551,1.732,1.819,664.493,1481.369,1486.149,1405.26,1595.148,2.41,5945.766,2.157,7180
2018-04-08 02:00:00,316.797,0.002,-0.001,1.351,0.002,4.584,5.375,54.846,42.875,218.644,47.121,54.533,45.429,54.866,34.373,219.514,57.822,55.219,22.512,54.752,7.153,220.187,42.03,55.052,46.034,55.074,41.661,219.673,48.319,55.069,40.596,54.309,65.699,220.492,52.572,54.904,27.859,55.013,22.091,234.061,27.027,54.97,37.434,88.603,0,220.137,52.803,54.742,49.136,55.199,44.456,235.664,57.497,55.697,70.964,9.988,38.669,25.812,41.562,40.1,39.006,24.471,41.112,39.575,38.923,32.677,38.609,18.332,41.149,34.864,37.766,26.511,1.47,3.549,1.709,1.84,668.024,1471.384,1475.59,1431.544,1589.146,2.62,5948.277,2.401,7182.32
2018-04-08 03:00:00,319.241,0.002,-0.001,1.355,0.002,4.529,5.068,55.254,43.369,221.365,47.241,54.962,45.421,55.044,33.863,220.075,57.55,54.965,22.916,55.065,7.825,219.53,42.164,55.278,46.243,55.062,41.645,220.08,48.728,55.074,41.324,55.35,65.997,220.794,52.754,55.154,28.082,55.047,22.162,232.41,27.027,55.113,37.803,88.134,0,220.374,52.974,55.016,49.333,55.042,44.794,231.893,57.497,55.135,70.987,9.981,38.624,25.812,42.24,40.1,39.098,24.575,42.216,39.104,39.035,32.977,39.181,18.464,41.104,35.926,37.745,24.676,1.478,3.612,1.759,1.853,671.596,1531.758,1522.275,1470.679,1617.647,2.194,5950.743,2.31,7184.732
2018-04-08 04:00:00,319.324,0.002,-0.001,1.367,0.002,4.591,5.077,55.064,44.988,220.237,47.195,55.072,45.77,54.983,34.35,219.737,58.359,54.866,23.647,55.018,16.183,220.374,42.272,54.951,46.378,55.028,42.249,219.741,49.004,55.029,41.784,56.151,65.946,220.414,52.789,54.948,28.364,54.727,22.603,229.673,27.027,54.787,38.274,86.987,0,219.146,53.58,55.249,49.597,55.009,44.875,227.798,57.497,54.772,71.143,9.989,39.182,25.812,41.977,40.1,39.131,25.102,41.86,40.667,39.118,32.977,39.048,20.705,41.218,35.524,37.791,26.083,1.492,3.595,1.73,1.866,675.19,1511.543,1506.768,1444.721,1595.575,2.483,5953.209,2.558,7187.104
2018-04-08 05:00:00,314.413,0.002,-0.001,1.361,0.002,4.698,5.169,55.073,41.515,221.066,46.407,55.022,45.136,55.041,34.549,219.84,57.602,54.981,22.336,55.122,8.266,220.537,41.861,55.068,46.449,55.003,41.701,219.762,48.115,55.082,40.65,54.338,65.64,220.034,52.528,54.898,27.687,55.018,22.021,235.961,27.027,54.94,37.587,89.493,0,220.88,52.804,55.168,48.757,55.003,44.159,235.788,57.497,55.12,70.543,9.959,35.26,25.812,41.986,40.1,38.937,25.272,42.012,40.116,38.408,32.977,39.263,17.445,40.937,36.435,37.611,25.522,1.532,3.463,1.661,1.802,678.7,1414.646,1466.996,1395.775,1553.856,2.421,5955.756,2.388,7189.662
2018-04-08 06:00:00,315.082,0.002,-0.001,1.362,0.002,4.473,5.033,54.983,42.32,219.438,46.954,54.788,45.168,54.813,34.235,219.791,57.809,54.988,23.019,54.666,7.299,220.091,41.823,54.947,46.617,54.862,41.772,220.288,48.373,54.843,41.042,54.932,66.008,219.026,52.658,54.822,28.025,55.018,22.633,233.709,27.027,54.808,37.582,88.025,0,219.557,53.19,54.827,48.929,54.967,44.789,232.995,57.497,55.217,71.163,10.007,35.362,26.012,42.021,40.1,38.946,24.963,42.349,39.9,38.364,33.477,39.515,18.872,40.947,36.807,37.579,26.253,1.663,3.478,1.671,1.807,682.157,1480.68,1456.884,1382.421,1555.102,2.557,5958.331,2.351,7192.205
2018-04-08 07:00:00,317.642,0.002,-0.001,1.354,0.002,4.598,5.054,55.062,42.302,217.979,47.124,54.953,45.545,54.837,34.394,219.661,57.875,54.89,22.726,54.985,7.474,220.134,41.92,55.066,46.677,54.953,41.533,219.632,48.361,55.168,40.64,54.631,65.982,220.166,52.658,55.086,27.801,55.063,22.101,234.807,27.027,54.926,37.532,88.694,0,220.978,52.626,54.926,48.852,55.05,44.416,233.916,57.497,54.892,71.174,10.032,35.608,26.212,42.149,40.1,39.133,25.023,42.023,39.767,40.31,34.177,39.504,19.618,41.108,36.6,37.808,26.008,1.665,3.401,1.644,1.756,685.616,1443.147,1464.568,1416.576,1551.56,2.467,5960.956,2.215,7194.544
2018-04-08 08:00:00,318.395,0.002,-0.001,1.352,0.002,4.553,4.886,55.268,44.275,219.291,47.56,54.982,45.976,54.871,34.575,219.932,58.121,54.62,23.191,54.981,7.902,219.705,42.117,55.162,46.662,54.997,42.025,219.811,48.749,54.977,41.589,54.447,66.598,219.852,52.91,55.325,28.223,55.081,22.576,231.994,27.027,54.821,38.208,87.8,0,221.023,53.043,55.002,48.798,54.873,44.549,229.72,57.497,55.107,70.79,10.001,35.844,26.212,41.93,40.1,39.342,25.092,41.852,40.647,40.576,34.177,39.561,19.027,41.066,36.968,38.229,25.014,1.634,3.498,1.698,1.8,689.078,1440.356,1458.564,1423.112,1553.518,2.456,5963.471,2.385,7196.886
